"subj"	"block"	"trialN"	"setID"	"RTss"	"cond"	"bsl"	"RTadj"	"rep"
22	3	51	21	1.3367	"RANREG"	0.452872	0.883828	2
22	3	59	9	1.0427	"RANREG"	0.452872	0.589828	2
22	3	63	37	0.8974	"RANREG"	0.452872	0.444528	2
22	3	71	1	1.3517	"RANREG"	0.452872	0.898828	3
22	3	72	54	0.9661	"RANREG"	0.452872	0.513228	3
22	3	75	32	0.6862	"RANREG"	0.452872	0.233328	3
22	3	2	16	1.5332	"REPinRAN"	0.452872	1.080328	1
22	3	23	13	1.3334	"REPinRAN"	0.452872	0.880528	1
22	3	24	17	1.2498	"REPinRAN"	0.452872	0.796928	1
22	3	52	27	1.3563	"REPinRAN"	0.452872	0.903428	2
22	3	67	7	1.3013	"REPinRAN"	0.452872	0.848428	2
22	3	74	19	0.9955	"REPinRAN"	0.452872	0.542628	3
22	3	80	24	0.9779	"REPinRAN"	0.452872	0.525028	3
22	4	1	2	0.6146	"RANREGr"	0.452872	0.161728	1
22	4	3	3	0.6563	"RANREGr"	0.452872	0.203428	1
22	4	23	1	1.0202	"RANREGr"	0.452872	0.567328	1
22	4	25	2	0.6085	"RANREGr"	0.452872	0.155628	2
22	4	40	3	0.6785	"RANREGr"	0.452872	0.225628	2
22	4	48	1	0.6687	"RANREGr"	0.452872	0.215828	2
22	4	67	3	0.6202	"RANREGr"	0.452872	0.167328	3
22	4	75	1	0.7552	"RANREGr"	0.452872	0.302328	3
22	4	11	5	1.2768	"REPinRANr"	0.452872	0.823928	1
22	4	30	4	0.9252	"REPinRANr"	0.452872	0.472328	1
22	4	37	5	1.2435	"REPinRANr"	0.452872	0.790628	2
22	4	42	4	1.0612	"REPinRANr"	0.452872	0.608328	2
22	4	53	5	1.2667	"REPinRANr"	0.452872	0.813828	3
22	4	5	31	1.0143	"RANREG"	0.452872	0.561428	1
22	4	9	50	0.9039	"RANREG"	0.452872	0.451028	1
22	4	21	3	1.1662	"RANREG"	0.452872	0.713328	1
22	4	28	29	1.0278	"RANREG"	0.452872	0.574928	2
22	4	33	18	1.2507	"RANREG"	0.452872	0.797828	2
22	4	43	25	0.9853	"RANREG"	0.452872	0.532428	2
22	4	63	12	1.0384	"RANREG"	0.452872	0.585528	3
22	4	73	36	0.9463	"RANREG"	0.452872	0.493428	3
22	4	74	52	0.9081	"RANREG"	0.452872	0.455228	3
22	4	15	3	1.3142	"REPinRAN"	0.452872	0.861328	1
22	4	19	1	1.3388	"REPinRAN"	0.452872	0.885928	1
22	4	50	2	1.3022	"REPinRAN"	0.452872	0.849328	2
22	4	65	33	1.2856	"REPinRAN"	0.452872	0.832728	3
22	4	77	9	1.2698	"REPinRAN"	0.452872	0.816928	3
22	5	1	3	0.675	"RANREGr"	0.452872	0.222128	1
22	5	19	2	0.7226	"RANREGr"	0.452872	0.269728	1
22	5	20	1	0.8455	"RANREGr"	0.452872	0.392628	1
22	5	30	3	0.4711	"RANREGr"	0.452872	0.0182280000000001	2
22	5	44	2	0.6373	"RANREGr"	0.452872	0.184428	2
22	5	52	1	0.5681	"RANREGr"	0.452872	0.115228	2
22	5	54	3	0.3988	"RANREGr"	0.452872	-0.054072	3
22	5	56	2	0.4778	"RANREGr"	0.452872	0.024928	3
22	5	65	1	0.711	"RANREGr"	0.452872	0.258128	3
22	5	31	5	0.7964	"REPinRANr"	0.452872	0.343528	1
22	5	32	4	0.6052	"REPinRANr"	0.452872	0.152328	1
22	5	35	6	0.8317	"REPinRANr"	0.452872	0.378828	2
22	5	38	5	0.7766	"REPinRANr"	0.452872	0.323728	2
22	5	48	4	0.6919	"REPinRANr"	0.452872	0.239028	2
22	5	58	6	0.775	"REPinRANr"	0.452872	0.322128	3
22	5	71	5	0.4844	"REPinRANr"	0.452872	0.0315279999999999	3
22	5	78	4	0.6321	"REPinRANr"	0.452872	0.179228	3
22	5	9	40	0.8101	"RANREG"	0.452872	0.357228	1
22	5	12	17	0.6594	"RANREG"	0.452872	0.206528	2
22	5	14	15	0.808	"RANREG"	0.452872	0.355128	2
22	5	21	6	0.6091	"RANREG"	0.452872	0.156228	2
22	5	28	13	0.6996	"RANREG"	0.452872	0.246728	3
22	5	34	46	0.6114	"RANREG"	0.452872	0.158528	3
22	5	39	24	0.6823	"RANREG"	0.452872	0.229428	3
22	5	51	34	0.839	"RANREG"	0.452872	0.386128	1
22	5	66	38	0.5819	"RANREG"	0.452872	0.129028	1
22	5	67	10	0.5958	"RANREG"	0.452872	0.142928	2
22	5	74	30	0.819	"RANREG"	0.452872	0.366128	2
22	5	76	48	0.8239	"RANREG"	0.452872	0.371028	2
22	5	80	2	0.7329	"RANREG"	0.452872	0.280028	3
22	5	81	8	0.6677	"RANREG"	0.452872	0.214828	3
22	5	82	42	0.761	"RANREG"	0.452872	0.308128	3
23	1	1	1	1.0075	"RANREGr"	0.4122875	0.5952125	1
23	1	10	3	0.9807	"RANREGr"	0.4122875	0.5684125	1
23	1	28	2	1.1035	"RANREGr"	0.4122875	0.6912125	1
23	1	40	1	0.9101	"RANREGr"	0.4122875	0.4978125	2
23	1	46	3	1.2978	"RANREGr"	0.4122875	0.8855125	2
23	1	47	2	0.4541	"RANREGr"	0.4122875	0.0418125	2
23	1	53	1	0.8703	"RANREGr"	0.4122875	0.4580125	3
23	1	58	3	0.9594	"RANREGr"	0.4122875	0.5471125	3
23	1	73	2	1.028	"RANREGr"	0.4122875	0.6157125	3
23	1	12	6	1.095	"REPinRANr"	0.4122875	0.6827125	1
23	1	39	6	0.4967	"REPinRANr"	0.4122875	0.0844125	2
23	1	22	45	1.3131	"RANREG"	0.4122875	0.9008125	1
23	1	31	29	0.8594	"RANREG"	0.4122875	0.4471125	2
23	1	57	11	1.0576	"RANREG"	0.4122875	0.6453125	3
23	1	25	33	1.6743	"REPinRAN"	0.4122875	1.2620125	1
23	1	30	4	1.4476	"REPinRAN"	0.4122875	1.0353125	1
23	1	59	18	2.0019	"REPinRAN"	0.4122875	1.5896125	2
23	1	81	3	1.6443	"REPinRAN"	0.4122875	1.2320125	3
23	2	8	2	1.3874	"RANREGr"	0.4122875	0.9751125	1
23	2	10	3	1.9665	"RANREGr"	0.4122875	1.5542125	1
23	2	14	1	1.9392	"RANREGr"	0.4122875	1.5269125	1
23	2	17	2	1.8013	"RANREGr"	0.4122875	1.3890125	2
23	2	27	3	1.3101	"RANREGr"	0.4122875	0.8978125	2
23	2	45	1	1.4176	"RANREGr"	0.4122875	1.0053125	2
23	2	63	3	1.9201	"RANREGr"	0.4122875	1.5078125	3
23	2	69	1	1.4581	"RANREGr"	0.4122875	1.0458125	3
23	2	12	6	1.8523	"REPinRANr"	0.4122875	1.4400125	1
23	2	36	5	2.1269	"REPinRANr"	0.4122875	1.7146125	1
23	2	76	6	1.6059	"REPinRANr"	0.4122875	1.1936125	3
23	2	4	2	1.5259	"RANREG"	0.4122875	1.1136125	1
23	2	7	28	2.0277	"RANREG"	0.4122875	1.6154125	1
23	2	16	44	2.3563	"RANREG"	0.4122875	1.9440125	1
23	2	30	8	1.9017	"RANREG"	0.4122875	1.4894125	2
23	2	34	31	1.9659	"RANREG"	0.4122875	1.5536125	2
23	2	66	26	1.3321	"RANREG"	0.4122875	0.9198125	3
23	2	68	22	1.6779	"RANREG"	0.4122875	1.2656125	3
23	2	75	16	1.4811	"RANREG"	0.4122875	1.0688125	3
23	2	29	14	2.1823	"REPinRAN"	0.4122875	1.7700125	2
23	2	31	23	1.9967	"REPinRAN"	0.4122875	1.5844125	2
23	2	50	28	1.3011	"REPinRAN"	0.4122875	0.8888125	3
23	3	1	2	1.36	"RANREGr"	0.4122875	0.9477125	1
23	3	5	1	1.6912	"RANREGr"	0.4122875	1.2789125	1
23	3	7	3	1.4229	"RANREGr"	0.4122875	1.0106125	1
23	3	22	2	1.5509	"RANREGr"	0.4122875	1.1386125	2
23	3	38	1	1.3722	"RANREGr"	0.4122875	0.9599125	2
23	3	43	3	1.3851	"RANREGr"	0.4122875	0.9728125	2
23	3	61	2	1.444	"RANREGr"	0.4122875	1.0317125	3
23	3	66	1	1.4296	"RANREGr"	0.4122875	1.0173125	3
23	3	68	3	1.4125	"RANREGr"	0.4122875	1.0002125	3
23	3	49	4	1.5959	"REPinRANr"	0.4122875	1.1836125	2
23	3	50	6	1.6069	"REPinRANr"	0.4122875	1.1946125	2
23	3	62	5	1.6053	"REPinRANr"	0.4122875	1.1930125	3
23	3	8	43	1.3625	"RANREG"	0.4122875	0.9502125	1
23	3	32	32	1.2894	"RANREG"	0.4122875	0.8771125	1
23	3	44	34	1.4864	"RANREG"	0.4122875	1.0741125	1
23	3	51	6	1.3489	"RANREG"	0.4122875	0.9366125	2
23	3	63	36	1.5463	"RANREG"	0.4122875	1.1340125	2
23	3	71	19	1.4057	"RANREG"	0.4122875	0.9934125	3
23	3	72	21	1.5519	"RANREG"	0.4122875	1.1396125	3
23	3	75	13	1.4235	"RANREG"	0.4122875	1.0112125	3
23	3	23	8	1.8387	"REPinRAN"	0.4122875	1.4264125	1
23	3	52	17	1.7432	"REPinRAN"	0.4122875	1.3309125	2
23	3	60	6	1.3591	"REPinRAN"	0.4122875	0.9468125	2
23	4	1	3	1.3347	"RANREGr"	0.4122875	0.9224125	1
23	4	3	1	1.4807	"RANREGr"	0.4122875	1.0684125	1
23	4	23	2	1.3558	"RANREGr"	0.4122875	0.9435125	1
23	4	25	3	1.2851	"RANREGr"	0.4122875	0.8728125	2
23	4	40	1	1.4006	"RANREGr"	0.4122875	0.9883125	2
23	4	48	2	1.3762	"RANREGr"	0.4122875	0.9639125	2
23	4	51	3	1.4396	"RANREGr"	0.4122875	1.0273125	3
23	4	67	1	1.6633	"RANREGr"	0.4122875	1.2510125	3
23	4	75	2	1.2897	"RANREGr"	0.4122875	0.8774125	3
23	4	11	6	1.4714	"REPinRANr"	0.4122875	1.0591125	1
23	4	35	5	1.4429	"REPinRANr"	0.4122875	1.0306125	1
23	4	49	5	1.5916	"REPinRANr"	0.4122875	1.1793125	2
23	4	5	42	1.4527	"RANREG"	0.4122875	1.0404125	1
23	4	9	49	1.4008	"RANREG"	0.4122875	0.9885125	1
23	4	21	53	1.3759	"RANREG"	0.4122875	0.9636125	1
23	4	28	38	1.5619	"RANREG"	0.4122875	1.1496125	2
23	4	33	14	1.6266	"RANREG"	0.4122875	1.2143125	2
23	4	43	5	1.5417	"RANREG"	0.4122875	1.1294125	2
23	4	63	40	1.3149	"RANREG"	0.4122875	0.9026125	3
23	4	73	24	1.3339	"RANREG"	0.4122875	0.9216125	3
23	5	19	3	1.3213	"RANREGr"	0.4122875	0.9090125	1
23	5	20	2	1.3192	"RANREGr"	0.4122875	0.9069125	1
23	5	30	1	1.4512	"RANREGr"	0.4122875	1.0389125	2
23	5	44	3	1.3252	"RANREGr"	0.4122875	0.9129125	2
23	5	52	2	1.3014	"RANREGr"	0.4122875	0.8891125	2
23	5	54	1	1.3586	"RANREGr"	0.4122875	0.9463125	3
23	5	56	3	1.2912	"RANREGr"	0.4122875	0.8789125	3
23	5	65	2	1.3318	"RANREGr"	0.4122875	0.9195125	3
23	5	10	6	1.4331	"REPinRANr"	0.4122875	1.0208125	1
23	5	35	6	1.3363	"REPinRANr"	0.4122875	0.9240125	2
23	5	38	4	1.3526	"REPinRANr"	0.4122875	0.9403125	2
23	5	48	5	1.4007	"REPinRANr"	0.4122875	0.9884125	2
23	5	58	6	1.3224	"REPinRANr"	0.4122875	0.9101125	3
23	5	71	4	1.4219	"REPinRANr"	0.4122875	1.0096125	3
23	5	6	18	1.4141	"RANREG"	0.4122875	1.0018125	1
23	5	9	33	1.5	"RANREG"	0.4122875	1.0877125	1
23	5	11	12	1.4248	"RANREG"	0.4122875	1.0125125	1
23	5	12	10	1.4744	"RANREG"	0.4122875	1.0621125	2
23	5	14	39	1.3409	"RANREG"	0.4122875	0.9286125	2
23	5	21	46	1.3804	"RANREG"	0.4122875	0.9681125	2
23	5	28	51	1.348	"RANREG"	0.4122875	0.9357125	3
23	5	34	23	1.3613	"RANREG"	0.4122875	0.9490125	3
23	5	51	54	1.4345	"RANREG"	0.4122875	1.0222125	1
23	5	62	3	1.4472	"RANREG"	0.4122875	1.0349125	1
23	5	66	30	1.4732	"RANREG"	0.4122875	1.0609125	1
23	5	67	25	1.3854	"RANREG"	0.4122875	0.9731125	2
23	5	74	41	1.2845	"RANREG"	0.4122875	0.8722125	2
23	5	76	20	1.377	"RANREG"	0.4122875	0.9647125	2
23	5	80	47	1.3734	"RANREG"	0.4122875	0.9611125	3
23	5	81	17	1.3764	"RANREG"	0.4122875	0.9641125	3
23	5	82	48	1.4213	"RANREG"	0.4122875	1.0090125	3
24	1	10	1	1.3045	"RANREGr"	0.44088	0.86362	1
24	1	28	3	1.1018	"RANREGr"	0.44088	0.66092	1
24	1	46	1	1.2867	"RANREGr"	0.44088	0.84582	2
24	1	53	2	1.0824	"RANREGr"	0.44088	0.64152	3
24	1	58	1	1.1986	"RANREGr"	0.44088	0.75772	3
24	1	33	5	0.3858	"REPinRANr"	0.44088	-0.05508	1
24	1	38	6	0.9813	"REPinRANr"	0.44088	0.54042	2
24	1	39	4	1.2123	"REPinRANr"	0.44088	0.77142	2
24	1	9	35	1.2343	"RANREG"	0.44088	0.79342	1
24	1	27	19	0.9508	"RANREG"	0.44088	0.50992	2
24	1	34	33	0.679	"RANREG"	0.44088	0.23812	2
24	1	50	2	0.7508	"RANREG"	0.44088	0.30992	3
24	1	57	46	0.5411	"RANREG"	0.44088	0.10022	3
24	1	48	4	1.0147	"REPinRAN"	0.44088	0.57382	2
24	1	80	17	0.8438	"REPinRAN"	0.44088	0.40292	3
24	2	8	2	1.234	"RANREGr"	0.44088	0.79312	1
24	2	10	1	0.5919	"RANREGr"	0.44088	0.15102	1
24	2	27	1	1.1992	"RANREGr"	0.44088	0.75832	2
24	2	45	3	0.5681	"RANREGr"	0.44088	0.12722	2
24	2	57	2	0.936	"RANREGr"	0.44088	0.49512	3
24	2	63	1	1.2119	"RANREGr"	0.44088	0.77102	3
24	2	69	3	1.0177	"RANREGr"	0.44088	0.57682	3
24	2	64	6	0.5574	"REPinRANr"	0.44088	0.11652	3
24	2	7	32	0.8563	"RANREG"	0.44088	0.41542	1
24	2	16	42	0.6088	"RANREG"	0.44088	0.16792	1
24	2	30	44	0.8344	"RANREG"	0.44088	0.39352	2
24	2	51	37	1.049	"RANREG"	0.44088	0.60812	2
24	2	68	49	1.1181	"RANREG"	0.44088	0.67722	3
24	2	75	11	0.7692	"RANREG"	0.44088	0.32832	3
24	2	19	20	1.0882	"REPinRAN"	0.44088	0.64732	1
24	2	29	15	1.2357	"REPinRAN"	0.44088	0.79482	2
24	2	47	26	1.2528	"REPinRAN"	0.44088	0.81192	3
24	2	67	23	1.1415	"REPinRAN"	0.44088	0.70062	3
24	3	1	2	1.099	"RANREGr"	0.44088	0.65812	1
24	3	5	1	0.6452	"RANREGr"	0.44088	0.20432	1
24	3	7	3	1.3034	"RANREGr"	0.44088	0.86252	1
24	3	22	2	0.6814	"RANREGr"	0.44088	0.24052	2
24	3	38	1	1.163	"RANREGr"	0.44088	0.72212	2
24	3	43	3	1.0344	"RANREGr"	0.44088	0.59352	2
24	3	66	1	0.6431	"RANREGr"	0.44088	0.20222	3
24	3	26	6	1.1876	"REPinRANr"	0.44088	0.74672	1
24	3	29	4	0.8981	"REPinRANr"	0.44088	0.45722	1
24	3	49	6	0.9879	"REPinRANr"	0.44088	0.54702	2
24	3	50	4	1.1278	"REPinRANr"	0.44088	0.68692	2
24	3	62	5	1.287	"REPinRANr"	0.44088	0.84612	3
24	3	70	4	1.1762	"REPinRANr"	0.44088	0.73532	3
24	3	8	47	1.0384	"RANREG"	0.44088	0.59752	1
24	3	32	12	0.7513	"RANREG"	0.44088	0.31042	1
24	3	44	38	1.2016	"RANREG"	0.44088	0.76072	1
24	3	51	21	0.8038	"RANREG"	0.44088	0.36292	2
24	3	59	43	1.134	"RANREG"	0.44088	0.69312	2
24	3	71	20	0.8413	"RANREG"	0.44088	0.40042	3
24	3	72	6	0.7523	"RANREG"	0.44088	0.31142	3
24	3	75	31	0.7856	"RANREG"	0.44088	0.34472	3
24	3	60	34	1.0938	"REPinRAN"	0.44088	0.65292	2
24	3	67	31	1.1751	"REPinRAN"	0.44088	0.73422	2
24	3	79	19	1.4023	"REPinRAN"	0.44088	0.96142	3
24	3	80	18	1.2249	"REPinRAN"	0.44088	0.78402	3
24	4	1	2	0.9132	"RANREGr"	0.44088	0.47232	1
24	4	3	1	0.5016	"RANREGr"	0.44088	0.0607200000000001	1
24	4	23	3	1.0106	"RANREGr"	0.44088	0.56972	1
24	4	25	2	1.2067	"RANREGr"	0.44088	0.76582	2
24	4	40	1	1.1123	"RANREGr"	0.44088	0.67142	2
24	4	48	3	1.0543	"RANREGr"	0.44088	0.61342	2
24	4	67	1	1.0856	"RANREGr"	0.44088	0.64472	3
24	4	75	3	0.9998	"RANREGr"	0.44088	0.55892	3
24	4	11	5	1.181	"REPinRANr"	0.44088	0.74012	1
24	4	30	4	1.075	"REPinRANr"	0.44088	0.63412	1
24	4	42	4	1.3356	"REPinRANr"	0.44088	0.89472	2
24	4	49	6	1.3168	"REPinRANr"	0.44088	0.87592	2
24	4	5	40	0.9869	"RANREG"	0.44088	0.54602	1
24	4	9	16	1.0636	"RANREG"	0.44088	0.62272	1
24	4	21	25	0.4421	"RANREG"	0.44088	0.00121999999999994	1
24	4	33	54	0.9227	"RANREG"	0.44088	0.48182	2
24	4	43	52	0.8585	"RANREG"	0.44088	0.41762	2
24	4	63	50	0.6554	"RANREG"	0.44088	0.21452	3
24	4	73	41	0.5774	"RANREG"	0.44088	0.13652	3
24	4	74	9	0.6913	"RANREG"	0.44088	0.25042	3
24	4	19	3	1.2724	"REPinRAN"	0.44088	0.83152	1
24	4	44	25	1.3665	"REPinRAN"	0.44088	0.92562	1
24	4	59	24	1.2088	"REPinRAN"	0.44088	0.76792	2
24	4	77	5	1.3524	"REPinRAN"	0.44088	0.91152	3
24	5	1	2	0.5991	"RANREGr"	0.44088	0.15822	1
24	5	19	1	1.5304	"RANREGr"	0.44088	1.08952	1
24	5	20	3	0.8311	"RANREGr"	0.44088	0.39022	1
24	5	30	2	0.7411	"RANREGr"	0.44088	0.30022	2
24	5	44	1	0.7607	"RANREGr"	0.44088	0.31982	2
24	5	52	3	0.9864	"RANREGr"	0.44088	0.54552	2
24	5	54	2	1.1344	"RANREGr"	0.44088	0.69352	3
24	5	56	1	1.1713	"RANREGr"	0.44088	0.73042	3
24	5	65	3	1.4583	"RANREGr"	0.44088	1.01742	3
24	5	10	5	0.8462	"REPinRANr"	0.44088	0.40532	1
24	5	31	6	0.7189	"REPinRANr"	0.44088	0.27802	1
24	5	32	4	0.7622	"REPinRANr"	0.44088	0.32132	1
24	5	35	5	0.9994	"REPinRANr"	0.44088	0.55852	2
24	5	38	6	0.5489	"REPinRANr"	0.44088	0.10802	2
24	5	48	4	0.9389	"REPinRANr"	0.44088	0.49802	2
24	5	58	5	1.2577	"REPinRANr"	0.44088	0.81682	3
24	5	71	6	0.8235	"REPinRANr"	0.44088	0.38262	3
24	5	78	4	0.8015	"REPinRANr"	0.44088	0.36062	3
24	5	6	51	0.4069	"RANREG"	0.44088	-0.03398	1
24	5	9	26	0.6436	"RANREG"	0.44088	0.20272	1
24	5	11	53	0.9264	"RANREG"	0.44088	0.48552	1
24	5	12	22	0.8723	"RANREG"	0.44088	0.43142	2
24	5	14	24	0.9973	"RANREG"	0.44088	0.55642	2
24	5	21	3	1.4338	"RANREG"	0.44088	0.99292	2
24	5	39	10	0.3255	"RANREG"	0.44088	-0.11538	3
24	5	62	18	1.1909	"RANREG"	0.44088	0.75002	1
24	5	66	14	0.4745	"RANREG"	0.44088	0.0336199999999999	1
24	5	67	13	0.7921	"RANREG"	0.44088	0.35122	2
24	5	74	28	0.954	"RANREG"	0.44088	0.51312	2
24	5	76	4	0.9462	"RANREG"	0.44088	0.50532	2
24	5	80	45	0.9686	"RANREG"	0.44088	0.52772	3
24	5	81	34	1.3373	"RANREG"	0.44088	0.89642	3
25	1	1	2	0.6796	"RANREGr"	0.402472	0.277128	1
25	1	10	1	1.5236	"RANREGr"	0.402472	1.121128	1
25	1	28	3	2.2297	"RANREGr"	0.402472	1.827228	1
25	1	40	2	1.5169	"RANREGr"	0.402472	1.114428	2
25	1	46	1	1.7154	"RANREGr"	0.402472	1.312928	2
25	1	47	3	1.6472	"RANREGr"	0.402472	1.244728	2
25	1	53	2	0.7542	"RANREGr"	0.402472	0.351728	3
25	1	58	1	1.0912	"RANREGr"	0.402472	0.688728	3
25	1	73	3	0.4354	"RANREGr"	0.402472	0.032928	3
25	1	12	4	1.0614	"REPinRANr"	0.402472	0.658928	1
25	1	33	6	1.2756	"REPinRANr"	0.402472	0.873128	1
25	1	38	5	0.3855	"REPinRANr"	0.402472	-0.016972	2
25	1	39	4	1.7571	"REPinRANr"	0.402472	1.354628	2
25	1	61	4	1.6826	"REPinRANr"	0.402472	1.280128	3
25	1	78	6	0.9537	"REPinRANr"	0.402472	0.551228	3
25	1	9	12	0.4184	"RANREG"	0.402472	0.0159280000000001	1
25	1	14	54	0.7882	"RANREG"	0.402472	0.385728	1
25	1	22	21	1.5524	"RANREG"	0.402472	1.149928	1
25	1	31	3	1.4284	"RANREG"	0.402472	1.025928	2
25	1	50	22	1.5218	"RANREG"	0.402472	1.119328	3
25	1	55	23	1.0997	"RANREG"	0.402472	0.697228	3
25	1	17	35	1.252	"REPinRAN"	0.402472	0.849528	1
25	1	30	10	1.7237	"REPinRAN"	0.402472	1.321228	1
25	1	32	11	1.3008	"REPinRAN"	0.402472	0.898328	2
25	1	59	30	1.3301	"REPinRAN"	0.402472	0.927628	2
25	2	10	2	0.8426	"RANREGr"	0.402472	0.440128	1
25	2	14	3	1.3447	"RANREGr"	0.402472	0.942228	1
25	2	17	1	1.0674	"RANREGr"	0.402472	0.664928	2
25	2	27	2	1.0286	"RANREGr"	0.402472	0.626128	2
25	2	45	3	1.272	"RANREGr"	0.402472	0.869528	2
25	2	57	1	1.0959	"RANREGr"	0.402472	0.693428	3
25	2	63	2	1.102	"RANREGr"	0.402472	0.699528	3
25	2	69	3	0.7471	"RANREGr"	0.402472	0.344628	3
25	2	3	6	1.5243	"REPinRANr"	0.402472	1.121828	1
25	2	36	5	0.7711	"REPinRANr"	0.402472	0.368628	1
25	2	41	4	1.4101	"REPinRANr"	0.402472	1.007628	2
25	2	62	5	1.6484	"REPinRANr"	0.402472	1.245928	2
25	2	64	6	0.6266	"REPinRANr"	0.402472	0.224128	3
25	2	78	5	1.841	"REPinRANr"	0.402472	1.438528	3
25	2	7	11	1.073	"RANREG"	0.402472	0.670528	1
25	2	16	44	1.1357	"RANREG"	0.402472	0.733228	1
25	2	30	27	1.3192	"RANREG"	0.402472	0.916728	2
25	2	34	8	1.4507	"RANREG"	0.402472	1.048228	2
25	2	51	37	1.2669	"RANREG"	0.402472	0.864428	2
25	2	66	42	0.7303	"RANREG"	0.402472	0.327828	3
25	2	68	25	1.4274	"RANREG"	0.402472	1.024928	3
25	2	75	4	1.234	"RANREG"	0.402472	0.831528	3
25	2	19	4	1.2351	"REPinRAN"	0.402472	0.832628	1
25	2	24	12	1.8863	"REPinRAN"	0.402472	1.483828	2
25	3	1	1	1.194	"RANREGr"	0.402472	0.791528	1
25	3	5	2	1.2149	"RANREGr"	0.402472	0.812428	1
25	3	7	3	1.2745	"RANREGr"	0.402472	0.872028	1
25	3	22	1	0.7695	"RANREGr"	0.402472	0.367028	2
25	3	38	2	1.2363	"RANREGr"	0.402472	0.833828	2
25	3	43	3	0.9085	"RANREGr"	0.402472	0.506028	2
25	3	61	1	1.0452	"RANREGr"	0.402472	0.642728	3
25	3	66	2	0.754	"RANREGr"	0.402472	0.351528	3
25	3	68	3	1.0263	"RANREGr"	0.402472	0.623828	3
25	3	19	5	1.3838	"REPinRANr"	0.402472	0.981328	1
25	3	26	6	1.311	"REPinRANr"	0.402472	0.908528	1
25	3	29	4	1.2215	"REPinRANr"	0.402472	0.819028	1
25	3	49	6	1.3375	"REPinRANr"	0.402472	0.935028	2
25	3	65	6	1.1861	"REPinRANr"	0.402472	0.783628	3
25	3	8	10	0.9671	"RANREG"	0.402472	0.564628	1
25	3	32	19	1.5651	"RANREG"	0.402472	1.162628	1
25	3	44	51	0.7424	"RANREG"	0.402472	0.339928	1
25	3	51	29	1.2441	"RANREG"	0.402472	0.841628	2
25	3	59	46	1.1179	"RANREG"	0.402472	0.715428	2
25	3	63	36	1.2956	"RANREG"	0.402472	0.893128	2
25	3	71	49	1.115	"RANREG"	0.402472	0.712528	3
25	3	72	50	1.262	"RANREG"	0.402472	0.859528	3
25	3	75	2	1.1371	"RANREG"	0.402472	0.734628	3
25	3	23	9	0.8411	"REPinRAN"	0.402472	0.438628	1
25	3	52	2	1.7308	"REPinRAN"	0.402472	1.328328	2
25	3	60	33	1.2668	"REPinRAN"	0.402472	0.864328	2
25	3	67	5	1.3444	"REPinRAN"	0.402472	0.941928	2
25	4	1	3	0.9306	"RANREGr"	0.402472	0.528128	1
25	4	3	1	1.0681	"RANREGr"	0.402472	0.665628	1
25	4	23	2	0.995	"RANREGr"	0.402472	0.592528	1
25	4	25	3	1.0842	"RANREGr"	0.402472	0.681728	2
25	4	40	1	1.0448	"RANREGr"	0.402472	0.642328	2
25	4	48	2	0.8789	"RANREGr"	0.402472	0.476428	2
25	4	51	3	1.2426	"RANREGr"	0.402472	0.840128	3
25	4	67	1	1.2628	"RANREGr"	0.402472	0.860328	3
25	4	75	2	1.105	"RANREGr"	0.402472	0.702528	3
25	4	11	6	1.4936	"REPinRANr"	0.402472	1.091128	1
25	4	35	5	1.3559	"REPinRANr"	0.402472	0.953428	1
25	4	37	6	1.5753	"REPinRANr"	0.402472	1.172828	2
25	4	42	4	1.3221	"REPinRANr"	0.402472	0.919628	2
25	4	49	5	1.3424	"REPinRANr"	0.402472	0.939928	2
25	4	53	6	1.03	"REPinRANr"	0.402472	0.627528	3
25	4	62	4	1.2555	"REPinRANr"	0.402472	0.853028	3
25	4	69	5	0.9359	"REPinRANr"	0.402472	0.533428	3
25	4	5	32	0.982	"RANREG"	0.402472	0.579528	1
25	4	21	52	0.8001	"RANREG"	0.402472	0.397628	1
25	4	28	48	0.9958	"RANREG"	0.402472	0.593328	2
25	4	33	6	1.0686	"RANREG"	0.402472	0.666128	2
25	4	43	26	1.3569	"RANREG"	0.402472	0.954428	2
25	4	63	43	1.1233	"RANREG"	0.402472	0.720828	3
25	4	73	1	1.2766	"RANREG"	0.402472	0.874128	3
25	4	74	9	1.0302	"RANREG"	0.402472	0.627728	3
25	4	15	17	1.341	"REPinRAN"	0.402472	0.938528	1
25	4	19	13	1.3698	"REPinRAN"	0.402472	0.967328	1
25	4	58	16	1.573	"REPinRAN"	0.402472	1.170528	2
25	4	59	32	1.688	"REPinRAN"	0.402472	1.285528	2
25	4	77	18	1.6978	"REPinRAN"	0.402472	1.295328	3
25	4	81	23	1.3992	"REPinRAN"	0.402472	0.996728	3
25	5	1	2	1.0418	"RANREGr"	0.402472	0.639328	1
25	5	19	3	1.1259	"RANREGr"	0.402472	0.723428	1
25	5	20	1	1.2648	"RANREGr"	0.402472	0.862328	1
25	5	30	2	0.8009	"RANREGr"	0.402472	0.398428	2
25	5	44	3	0.8639	"RANREGr"	0.402472	0.461428	2
25	5	52	1	1.0707	"RANREGr"	0.402472	0.668228	2
25	5	54	2	0.987	"RANREGr"	0.402472	0.584528	3
25	5	56	3	1.0236	"RANREGr"	0.402472	0.621128	3
25	5	65	1	1.1203	"RANREGr"	0.402472	0.717828	3
