"subj"	"block"	"trialN"	"setID"	"RTs"	"cond"	"bsl"	"RTadj"	"RTlog"	"rep"	"day"
"2"	"5"	5	8	1.869	"RANDREG"	0.27955	1.58945	0.201246870680715	1	"day1"
"2"	"5"	12	77	1.716	"RANDREG"	0.27955	1.43645	0.157290513654096	1	"day1"
"2"	"5"	23	100	1.8804	"RANDREG"	0.27955	1.60085	0.204350640336413	1	"day1"
"2"	"5"	27	11	2.228	"RANDREG"	0.27955	1.94845	0.289689265657214	2	"day1"
"2"	"5"	29	91	2.0831	"RANDREG"	0.27955	1.80355	0.25612818681135	2	"day1"
"2"	"5"	32	20	2.1209	"RANDREG"	0.27955	1.84135	0.265136346147435	2	"day1"
"2"	"5"	34	47	1.6679	"RANDREG"	0.27955	1.38835	0.14249896461108	2	"day1"
"2"	"5"	36	16	1.8516	"RANDREG"	0.27955	1.57205	0.196466354921434	2	"day1"
"2"	"5"	39	104	1.5936	"RANDREG"	0.27955	1.31405	0.118611890574572	2	"day1"
"2"	"5"	41	57	1.4986	"RANDREG"	0.27955	1.21905	0.0860215188085119	3	"day1"
"2"	"5"	43	1	1.8347	"RANDREG"	0.27955	1.55515	0.191772284700789	3	"day1"
"2"	"5"	44	19	1.8422	"RANDREG"	0.27955	1.56265	0.193861716285275	3	"day1"
"2"	"5"	55	75	1.8741	"RANDREG"	0.27955	1.59455	0.202638141881668	3	"day1"
"2"	"5"	57	99	1.9334	"RANDREG"	0.27955	1.65385	0.218496117594761	3	"day1"
"2"	"5"	9	37	1.6494	"TARGET"	0.27955	1.36985	0.136673014062368	1	"day1"
"2"	"5"	15	1	2.0907	"TARGET"	0.27955	1.81115	0.257954420206152	1	"day1"
"2"	"5"	22	42	1.759	"TARGET"	0.27955	1.47945	0.170100292179294	1	"day1"
"2"	"5"	33	37	1.4035	"TARGET"	0.27955	1.12395	0.0507469916537823	2	"day1"
"2"	"5"	38	1	1.9517	"TARGET"	0.27955	1.67215	0.223275233180942	2	"day1"
"2"	"5"	47	42	1.5956	"TARGET"	0.27955	1.31605	0.119272389514709	2	"day1"
"2"	"5"	49	37	1.7557	"TARGET"	0.27955	1.47615	0.169130490862591	3	"day1"
"2"	"5"	50	1	2.052	"TARGET"	0.27955	1.77245	0.24857399278014	3	"day1"
"2"	"6"	2	108	2.0431	"RANDREG"	0.2738	1.7693	0.247801477510171	1	"day2"
"2"	"6"	9	41	2.1064	"RANDREG"	0.2738	1.8326	0.263067682228994	1	"day2"
"2"	"6"	13	23	1.6445	"RANDREG"	0.2738	1.3707	0.136942412775367	1	"day2"
"2"	"6"	15	21	1.7488	"RANDREG"	0.2738	1.475	0.168792020314182	1	"day2"
"2"	"6"	16	49	1.8823	"RANDREG"	0.2738	1.6085	0.206421065237989	1	"day2"
"2"	"6"	19	39	1.5405	"RANDREG"	0.2738	1.2667	0.102673770548927	2	"day2"
"2"	"6"	21	42	1.5195	"RANDREG"	0.2738	1.2457	0.0954134644484464	2	"day2"
"2"	"6"	22	64	1.5735	"RANDREG"	0.2738	1.2997	0.113843118937487	2	"day2"
"2"	"6"	26	62	1.449	"RANDREG"	0.2738	1.1752	0.0701117827822001	2	"day2"
"2"	"6"	30	45	1.8154	"RANDREG"	0.2738	1.5416	0.187971701647397	2	"day2"
"2"	"6"	39	85	1.4586	"RANDREG"	0.2738	1.1848	0.0736450455131521	2	"day2"
"2"	"6"	43	102	1.7462	"RANDREG"	0.2738	1.4724	0.168025808774629	3	"day2"
"2"	"6"	48	94	1.9575	"RANDREG"	0.2738	1.6837	0.226264711895694	3	"day2"
"2"	"6"	52	93	1.8709	"RANDREG"	0.2738	1.5971	0.203332109681706	3	"day2"
"2"	"6"	53	26	1.5174	"RANDREG"	0.2738	1.2436	0.0946807133711542	3	"day2"
"2"	"6"	58	28	1.6918	"RANDREG"	0.2738	1.418	0.151676230847048	3	"day2"
"2"	"6"	59	31	2.0965	"RANDREG"	0.2738	1.8227	0.260715193577562	3	"day2"
"2"	"6"	5	1	2.0431	"TARGET"	0.2738	1.7693	0.247801477510171	1	"day2"
"2"	"6"	18	42	1.6786	"TARGET"	0.2738	1.4048	0.147614498562027	1	"day2"
"2"	"6"	20	37	1.7267	"TARGET"	0.2738	1.4529	0.162235723766202	1	"day2"
"2"	"6"	25	1	2.0292	"TARGET"	0.2738	1.7554	0.244376094020572	2	"day2"
"2"	"6"	33	42	1.7394	"TARGET"	0.2738	1.4656	0.166015456323775	2	"day2"
"2"	"6"	35	37	1.6927	"TARGET"	0.2738	1.4189	0.151951788707266	2	"day2"
"2"	"6"	46	1	1.9945	"TARGET"	0.2738	1.7207	0.235705158705454	3	"day2"
"2"	"6"	47	42	1.3487	"TARGET"	0.2738	1.0749	0.031368062885773	3	"day2"
"2"	"6"	49	37	1.6185	"TARGET"	0.2738	1.3447	0.12862540487595	3	"day2"
"2"	"7"	1	6	2.2198	"RANDREG"	0.331066666666667	1.88873333333333	0.276170645038252	1	"day3"
"2"	"7"	3	5	2.2299	"RANDREG"	0.331066666666667	1.89883333333333	0.278486846996008	1	"day3"
"2"	"7"	4	12	2.0162	"RANDREG"	0.331066666666667	1.68513333333333	0.226634269385401	1	"day3"
"2"	"7"	8	7	1.7714	"RANDREG"	0.331066666666667	1.44033333333333	0.158463011591567	1	"day3"
"2"	"7"	11	18	1.7546	"RANDREG"	0.331066666666667	1.42353333333333	0.15336764100404	1	"day3"
"2"	"7"	14	4	1.9717	"RANDREG"	0.331066666666667	1.64063333333333	0.215011531020673	1	"day3"
"2"	"7"	15	11	1.6874	"RANDREG"	0.331066666666667	1.35633333333333	0.132366435133622	2	"day3"
"2"	"7"	16	9	1.6354	"RANDREG"	0.331066666666667	1.30433333333333	0.115388593181017	2	"day3"
"2"	"7"	18	17	1.7326	"RANDREG"	0.331066666666667	1.40153333333333	0.146603431251194	2	"day3"
"2"	"7"	22	13	1.5807	"RANDREG"	0.331066666666667	1.24963333333333	0.096782601272062	2	"day3"
"2"	"7"	27	15	1.7766	"RANDREG"	0.331066666666667	1.44553333333333	0.160028110753004	2	"day3"
"2"	"7"	35	3	2.1517	"RANDREG"	0.331066666666667	1.82063333333333	0.260222489812401	2	"day3"
"2"	"7"	36	1	1.6793	"RANDREG"	0.331066666666667	1.34823333333333	0.129765060307424	3	"day3"
"2"	"7"	43	10	1.5791	"RANDREG"	0.331066666666667	1.24803333333333	0.096226184937273	3	"day3"
"2"	"7"	51	2	2.0327	"RANDREG"	0.331066666666667	1.70163333333333	0.230865984382295	3	"day3"
"2"	"7"	52	8	1.9059	"RANDREG"	0.331066666666667	1.57483333333333	0.197234598605823	3	"day3"
"2"	"7"	53	14	2.0909	"RANDREG"	0.331066666666667	1.75983333333333	0.245471539495362	3	"day3"
"2"	"7"	56	16	1.9097	"RANDREG"	0.331066666666667	1.57863333333333	0.198281268829089	3	"day3"
"2"	"7"	23	37	1.9678	"TARGET"	0.331066666666667	1.63673333333333	0.213977927245955	1	"day3"
"2"	"7"	32	1	1.4953	"TARGET"	0.331066666666667	1.16423333333333	0.0660400294751352	1	"day3"
"2"	"7"	34	42	1.4721	"TARGET"	0.331066666666667	1.14103333333333	0.05729833177253	1	"day3"
"2"	"7"	41	37	1.6447	"TARGET"	0.331066666666667	1.31363333333333	0.11847416010047	2	"day3"
"2"	"7"	44	1	1.8904	"TARGET"	0.331066666666667	1.55933333333333	0.192938962753471	2	"day3"
"2"	"7"	58	37	1.803	"TARGET"	0.331066666666667	1.47193333333333	0.167888140421915	3	"day3"
"2"	"7"	59	1	2.0286	"TARGET"	0.331066666666667	1.69753333333333	0.229818310988236	3	"day3"
"2"	"7"	60	42	1.6592	"TARGET"	0.331066666666667	1.32813333333333	0.12324167670684	3	"day3"
"3"	"1"	8	61	1.7344	"RANDREG"	0.3615	1.3729	0.137638905022756	1	"day1"
"3"	"1"	12	13	2.3195	"RANDREG"	0.3615	1.958	0.291812687467119	1	"day1"
"3"	"1"	14	69	2.3845	"RANDREG"	0.3615	2.023	0.305995882770805	1	"day1"
"3"	"1"	15	12	1.7977	"RANDREG"	0.3615	1.4362	0.157214922391151	1	"day1"
"3"	"1"	16	64	2.4539	"RANDREG"	0.3615	2.0924	0.320644711355398	1	"day1"
"3"	"1"	21	58	2.2866	"RANDREG"	0.3615	1.9251	0.284453294010853	1	"day1"
"3"	"1"	26	79	2.4058	"RANDREG"	0.3615	2.0443	0.310544628636955	2	"day1"
"3"	"1"	30	39	2.6052	"RANDREG"	0.3615	2.2437	0.350964787943098	2	"day1"
"3"	"1"	32	73	2.0602	"RANDREG"	0.3615	1.6987	0.230116686786219	2	"day1"
"3"	"1"	38	67	2.2466	"RANDREG"	0.3615	1.8851	0.275334393425767	2	"day1"
"3"	"1"	42	59	2.1851	"RANDREG"	0.3615	1.8236	0.260929583529925	2	"day1"
"3"	"1"	43	19	1.7595	"RANDREG"	0.3615	1.398	0.145507171409663	2	"day1"
"3"	"1"	44	99	2.7125	"RANDREG"	0.3615	2.351	0.371252629124939	3	"day1"
"3"	"1"	45	53	1.9675	"RANDREG"	0.3615	1.606	0.205745540942662	3	"day1"
"3"	"1"	50	11	2.5515	"RANDREG"	0.3615	2.19	0.340444114840118	3	"day1"
"3"	"1"	53	60	2.4276	"RANDREG"	0.3615	2.0661	0.315151337704983	3	"day1"
"3"	"1"	55	102	2.2757	"RANDREG"	0.3615	1.9142	0.281987311893601	3	"day1"
"3"	"1"	1	46	2.5835	"TARGET"	0.3615	2.222	0.346744054604849	1	"day1"
"3"	"1"	11	11	2.1051	"TARGET"	0.3615	1.7436	0.241446860345646	1	"day1"
"3"	"1"	25	30	1.8064	"TARGET"	0.3615	1.4449	0.159837791071107	1	"day1"
"3"	"1"	27	46	2.9222	"TARGET"	0.3615	2.5607	0.408358701476525	2	"day1"
"3"	"1"	51	46	2.2763	"TARGET"	0.3615	1.9148	0.282123418809911	3	"day1"
"3"	"1"	58	11	2.1146	"TARGET"	0.3615	1.7531	0.243806689744405	3	"day1"
"3"	"1"	59	30	2.0296	"TARGET"	0.3615	1.6681	0.222222082360713	3	"day1"
"3"	"2"	1	93	1.8674	"RANDREG"	0.4359	1.4315	0.155791352357617	1	"day1"
"3"	"2"	2	95	2.8316	"RANDREG"	0.4359	2.3957	0.379432432873422	1	"day1"
"3"	"2"	9	88	2.4998	"RANDREG"	0.4359	2.0639	0.314688651046116	1	"day1"
"3"	"2"	15	68	2.5139	"RANDREG"	0.4359	2.078	0.317645543221159	1	"day1"
"3"	"2"	16	98	2.391	"RANDREG"	0.4359	1.9551	0.291168975715262	2	"day1"
"3"	"2"	21	29	2.5819	"RANDREG"	0.4359	2.146	0.331629717629932	2	"day1"
"3"	"2"	22	32	2.5371	"RANDREG"	0.4359	2.1012	0.322467392131071	2	"day1"
"3"	"2"	26	30	2.7716	"RANDREG"	0.4359	2.3357	0.368417060738562	2	"day1"
"3"	"2"	30	86	1.7341	"RANDREG"	0.4359	1.2982	0.113341604795105	2	"day1"
"3"	"2"	39	33	1.9657	"RANDREG"	0.4359	1.5298	0.184634656586274	3	"day1"
"3"	"2"	43	77	2.4871	"RANDREG"	0.4359	2.0512	0.312008007838723	3	"day1"
"3"	"2"	52	8	2.2393	"RANDREG"	0.4359	1.8034	0.256092065339013	3	"day1"
"3"	"2"	53	22	2.1169	"RANDREG"	0.4359	1.681	0.225567713439471	3	"day1"
"3"	"2"	58	107	2.3312	"RANDREG"	0.4359	1.8953	0.277677962606254	3	"day1"
"3"	"2"	5	46	2.2106	"TARGET"	0.4359	1.7747	0.249124949303172	1	"day1"
"3"	"2"	18	11	1.8082	"TARGET"	0.4359	1.3723	0.137449063340335	1	"day1"
"3"	"2"	20	30	2.0762	"TARGET"	0.4359	1.6403	0.214923284894897	1	"day1"
"3"	"2"	25	46	2.5124	"TARGET"	0.4359	2.0765	0.317331935445897	2	"day1"
"3"	"2"	33	11	1.7739	"TARGET"	0.4359	1.338	0.126456113431804	2	"day1"
"3"	"2"	35	30	2.5722	"TARGET"	0.4359	2.1363	0.329662240489461	2	"day1"
"3"	"2"	46	46	2.2642	"TARGET"	0.4359	1.8283	0.262047459261425	3	"day1"
"3"	"2"	47	11	2.8699	"TARGET"	0.4359	2.434	0.386320573894046	3	"day1"
"3"	"2"	49	30	1.7182	"TARGET"	0.4359	1.2823	0.107989642267512	3	"day1"
"3"	"3"	1	82	2.1963	"RANDREG"	0.3582	1.8381	0.264369135051616	1	"day1"
"3"	"3"	2	38	2.282	"RANDREG"	0.3582	1.9238	0.284159920398681	1	"day1"
"3"	"3"	8	47	2.5499	"RANDREG"	0.3582	2.1917	0.340781107631172	1	"day1"
"3"	"3"	12	57	1.9356	"RANDREG"	0.3582	1.5774	0.197941836490006	1	"day1"
"3"	"3"	15	10	1.9268	"RANDREG"	0.3582	1.5686	0.195512210674072	1	"day1"
"3"	"3"	17	25	2.4758	"RANDREG"	0.3582	2.1176	0.325843928293292	1	"day1"
"3"	"3"	21	3	1.9286	"RANDREG"	0.3582	1.5704	0.19601028659195	2	"day1"
"3"	"3"	22	7	1.9165	"RANDREG"	0.3582	1.5583	0.192651070667979	2	"day1"
"3"	"3"	23	2	2.3501	"RANDREG"	0.3582	1.9919	0.299267531608602	2	"day1"
"3"	"3"	28	27	2.3069	"RANDREG"	0.3582	1.9487	0.289744985155116	2	"day1"
"3"	"3"	34	43	2.4022	"RANDREG"	0.3582	2.044	0.310480891462675	2	"day1"
"3"	"3"	38	35	2.7442	"RANDREG"	0.3582	2.386	0.377670439334323	3	"day1"
"3"	"3"	44	40	2.1935	"RANDREG"	0.3582	1.8353	0.263707064607431	3	"day1"
"3"	"3"	48	87	2.1328	"RANDREG"	0.3582	1.7746	0.249100477182922	3	"day1"
"3"	"3"	55	24	1.9326	"RANDREG"	0.3582	1.5744	0.197115081087266	3	"day1"
"3"	"3"	11	30	2.9108	"TARGET"	0.3582	2.5526	0.406982764900961	1	"day1"
"3"	"3"	13	11	2.6721	"TARGET"	0.3582	2.3139	0.364344586082185	1	"day1"
"3"	"3"	14	46	2.2273	"TARGET"	0.3582	1.8691	0.271632537487123	1	"day1"
"3"	"3"	16	30	2.2313	"TARGET"	0.3582	1.8731	0.272560963861557	2	"day1"
"3"	"3"	32	11	2.8147	"TARGET"	0.3582	2.4565	0.390316768470841	2	"day1"
"3"	"3"	33	46	2.5865	"TARGET"	0.3582	2.2283	0.347973660278038	2	"day1"
"3"	"3"	45	30	2.5516	"TARGET"	0.3582	2.1934	0.341117839133862	3	"day1"
"3"	"3"	56	11	2.4325	"TARGET"	0.3582	2.0743	0.316871567348347	3	"day1"
"3"	"3"	58	46	1.6408	"TARGET"	0.3582	1.2826	0.10809123558122	3	"day1"
"3"	"4"	1	26	1.8024	"RANDREG"	0.34905	1.45335	0.162370214961672	1	"day1"
"3"	"4"	2	89	1.8148	"RANDREG"	0.34905	1.46575	0.166059902856835	1	"day1"
"3"	"4"	3	104	1.4669	"RANDREG"	0.34905	1.11785	0.0483835311507505	1	"day1"
"3"	"4"	6	41	2.6323	"RANDREG"	0.34905	2.28325	0.358553466319946	1	"day1"
"3"	"4"	7	23	2.2743	"RANDREG"	0.34905	1.92525	0.284487132063143	1	"day1"
"3"	"4"	17	45	1.7865	"RANDREG"	0.34905	1.43745	0.157592747203928	2	"day1"
"3"	"4"	20	56	1.5481	"RANDREG"	0.34905	1.19905	0.0788372934168973	2	"day1"
"3"	"4"	21	92	2.0972	"RANDREG"	0.34905	1.74815	0.242578694532571	2	"day1"
"3"	"4"	29	16	2.3036	"RANDREG"	0.34905	1.95455	0.291046784743373	2	"day1"
"3"	"4"	38	75	2.1233	"RANDREG"	0.34905	1.77425	0.249014813900925	3	"day1"
"3"	"4"	43	83	1.909	"RANDREG"	0.34905	1.55995	0.193110678436452	3	"day1"
"3"	"4"	46	4	2.489	"RANDREG"	0.34905	2.13995	0.330403626163314	3	"day1"
"3"	"4"	55	50	2.3558	"RANDREG"	0.34905	2.00675	0.30249327164881	3	"day1"
"3"	"4"	57	85	2.3554	"RANDREG"	0.34905	2.00635	0.302406696286454	3	"day1"
"3"	"4"	9	30	1.7613	"TARGET"	0.34905	1.41225	0.149911583408365	1	"day1"
"3"	"4"	12	46	2.0636	"TARGET"	0.34905	1.71455	0.234150154605508	1	"day1"
"3"	"4"	14	11	1.6567	"TARGET"	0.34905	1.30765	0.116491518140315	1	"day1"
"3"	"4"	23	30	2.1866	"TARGET"	0.34905	1.83755	0.264239165132375	2	"day1"
"3"	"4"	25	46	2.6182	"TARGET"	0.34905	2.26915	0.355863205457034	2	"day1"
"3"	"4"	26	11	1.8438	"TARGET"	0.34905	1.49475	0.174568562092188	2	"day1"
"3"	"4"	27	30	2.0517	"TARGET"	0.34905	1.70265	0.231125382730295	3	"day1"
"3"	"4"	40	46	2.2774	"TARGET"	0.34905	1.92835	0.285185862177484	3	"day1"
"3"	"4"	59	11	1.768	"TARGET"	0.34905	1.41895	0.151967092351995	3	"day1"
"3"	"5"	2	101	2.0749	"RANDREG"	0.4801	1.5948	0.202706226990357	1	"day1"
"3"	"5"	3	31	1.64	"RANDREG"	0.4801	1.1599	0.0644205484335935	1	"day1"
"3"	"5"	9	96	2.3589	"RANDREG"	0.4801	1.8788	0.273880551511211	1	"day1"
"3"	"5"	10	1	2.6999	"RANDREG"	0.4801	2.2198	0.346313847059117	1	"day1"
"3"	"5"	12	44	1.8394	"RANDREG"	0.4801	1.3593	0.133315316898848	1	"day1"
"3"	"5"	14	63	2.3029	"RANDREG"	0.4801	1.8228	0.260739019910411	1	"day1"
"3"	"5"	22	84	2.0858	"RANDREG"	0.4801	1.6057	0.205664407371687	2	"day1"
"3"	"5"	26	54	2.5707	"RANDREG"	0.4801	2.0906	0.320270946059832	2	"day1"
"3"	"5"	28	90	2.9794	"RANDREG"	0.4801	2.4993	0.397818389189582	2	"day1"
"3"	"5"	30	52	2.6712	"RANDREG"	0.4801	2.1911	0.340662198855609	2	"day1"
"3"	"5"	36	15	1.8179	"RANDREG"	0.4801	1.3378	0.126391191616615	2	"day1"
"3"	"5"	37	37	2.3406	"RANDREG"	0.4801	1.8605	0.269629674357553	2	"day1"
"3"	"5"	41	94	2.2294	"RANDREG"	0.4801	1.7493	0.242864296140707	3	"day1"
"3"	"5"	47	49	3.1053	"RANDREG"	0.4801	2.6252	0.419162395584886	3	"day1"
"3"	"5"	54	103	2.4262	"RANDREG"	0.4801	1.9461	0.289165152649889	3	"day1"
"3"	"5"	59	36	1.7823	"RANDREG"	0.4801	1.3022	0.114677691010878	3	"day1"
"3"	"5"	5	46	2.0237	"TARGET"	0.4801	1.5436	0.188534769899359	1	"day1"
"3"	"5"	7	30	1.7418	"TARGET"	0.4801	1.2617	0.100956103059493	1	"day1"
"3"	"5"	15	11	1.9538	"TARGET"	0.4801	1.4737	0.168409083519626	1	"day1"
"3"	"5"	20	46	2.1486	"TARGET"	0.4801	1.6685	0.222326210990812	2	"day1"
"3"	"5"	25	30	2.2864	"TARGET"	0.4801	1.8063	0.25678988192681	2	"day1"
"3"	"5"	42	11	2.0724	"TARGET"	0.4801	1.5923	0.202024895104038	2	"day1"
"3"	"5"	44	46	3.0372	"TARGET"	0.4801	2.5571	0.407747712226174	3	"day1"
"3"	"5"	46	30	1.7149	"TARGET"	0.4801	1.2348	0.0915966208100577	3	"day1"
"3"	"5"	58	11	1.6243	"TARGET"	0.4801	1.1442	0.0585019434296493	3	"day1"
"3"	"6"	1	17	2.1521	"RANDREG"	0.39335	1.75875	0.245204110442802	1	"day2"
"3"	"6"	2	74	2.3985	"RANDREG"	0.39335	2.00515	0.302146866599888	1	"day2"
"3"	"6"	4	14	2.1953	"RANDREG"	0.39335	1.80195	0.255742736129526	1	"day2"
"3"	"6"	10	34	2.4224	"RANDREG"	0.39335	2.02905	0.307292749081914	1	"day2"
"3"	"6"	12	108	2.5781	"RANDREG"	0.39335	2.18475	0.339401748019367	1	"day2"
"3"	"6"	16	105	1.9156	"RANDREG"	0.39335	1.52225	0.18248598272656	1	"day2"
"3"	"6"	18	65	2.49	"RANDREG"	0.39335	2.09665	0.321525938450503	2	"day2"
"3"	"6"	19	72	2.373	"RANDREG"	0.39335	1.97965	0.296588414248973	2	"day2"
"3"	"6"	20	6	2.1937	"RANDREG"	0.39335	1.80035	0.255356943043587	2	"day2"
"3"	"6"	23	55	2.1834	"RANDREG"	0.39335	1.79005	0.252865161941247	2	"day2"
"3"	"6"	25	21	1.9129	"RANDREG"	0.39335	1.51955	0.181714994884429	2	"day2"
"3"	"6"	26	91	1.9844	"RANDREG"	0.39335	1.59105	0.201683827907355	2	"day2"
"3"	"6"	27	20	2.0834	"RANDREG"	0.39335	1.69005	0.227899553372773	3	"day2"
"3"	"6"	35	66	2.4279	"RANDREG"	0.39335	2.03455	0.308468367306664	3	"day2"
"3"	"6"	44	76	2.5229	"RANDREG"	0.39335	2.12955	0.328287841389891	3	"day2"
"3"	"6"	50	81	2.162	"RANDREG"	0.39335	1.76865	0.247641898422613	3	"day2"
"3"	"6"	54	62	2.587	"RANDREG"	0.39335	2.19365	0.341167336459214	3	"day2"
"3"	"6"	57	9	1.6021	"RANDREG"	0.39335	1.20875	0.0823364870910581	3	"day2"
"3"	"6"	11	46	2.56	"TARGET"	0.39335	2.16665	0.33578876118356	1	"day2"
"3"	"6"	24	30	2.1208	"TARGET"	0.39335	1.72745	0.237405485835902	1	"day2"
"3"	"6"	31	11	1.6326	"TARGET"	0.39335	1.23925	0.0931589275771885	1	"day2"
"3"	"6"	32	46	2.4502	"TARGET"	0.39335	2.05685	0.313202621034727	2	"day2"
"3"	"6"	38	30	2.2869	"TARGET"	0.39335	1.89355	0.277276777340341	2	"day2"
"3"	"6"	46	46	1.8708	"TARGET"	0.39335	1.47745	0.169512792367826	3	"day2"
"3"	"6"	51	30	2.0189	"TARGET"	0.39335	1.62555	0.211000332423429	3	"day2"
"3"	"7"	2	8	2.1119	"RANDREG"	0.399266666666667	1.71263333333333	0.233664392530472	1	"day3"
"3"	"7"	9	16	1.8815	"RANDREG"	0.399266666666667	1.48223333333333	0.170916575709826	1	"day3"
"3"	"7"	13	3	1.9088	"RANDREG"	0.399266666666667	1.50953333333333	0.178842707503465	1	"day3"
"3"	"7"	17	6	1.9296	"RANDREG"	0.399266666666667	1.53033333333333	0.184786038046357	1	"day3"
"3"	"7"	22	18	2.2596	"RANDREG"	0.399266666666667	1.86033333333333	0.269590767796997	1	"day3"
"3"	"7"	27	12	2.166	"RANDREG"	0.399266666666667	1.76673333333333	0.247171003042932	2	"day3"
"3"	"7"	30	13	1.8905	"RANDREG"	0.399266666666667	1.49123333333333	0.173545602843149	2	"day3"
"3"	"7"	31	7	2.0572	"RANDREG"	0.399266666666667	1.65793333333333	0.21956706327845	2	"day3"
"3"	"7"	32	15	2.3468	"RANDREG"	0.399266666666667	1.94753333333333	0.289484899648243	2	"day3"
"3"	"7"	33	10	2.4528	"RANDREG"	0.399266666666667	2.05353333333333	0.312501756795337	2	"day3"
"3"	"7"	34	5	1.9109	"RANDREG"	0.399266666666667	1.51163333333333	0.179446460066302	2	"day3"
"3"	"7"	36	17	2.0135	"RANDREG"	0.399266666666667	1.61423333333333	0.207966311089193	3	"day3"
"3"	"7"	40	2	2.0101	"RANDREG"	0.399266666666667	1.61083333333333	0.207050607980927	3	"day3"
"3"	"7"	43	14	2.2125	"RANDREG"	0.399266666666667	1.81323333333333	0.258453694254764	3	"day3"
"3"	"7"	51	11	1.818	"RANDREG"	0.399266666666667	1.41873333333333	0.151900772663096	3	"day3"
"3"	"7"	56	9	2.1189	"RANDREG"	0.399266666666667	1.71963333333333	0.235435854880897	3	"day3"
"3"	"7"	6	46	1.785	"TARGET"	0.399266666666667	1.38573333333333	0.141679663894559	1	"day3"
"3"	"7"	8	30	1.7036	"TARGET"	0.399266666666667	1.30433333333333	0.115388593181017	1	"day3"
"3"	"7"	29	11	1.8693	"TARGET"	0.399266666666667	1.47003333333333	0.167327182583958	1	"day3"
"3"	"7"	41	46	1.9511	"TARGET"	0.399266666666667	1.55183333333333	0.190845076264668	2	"day3"
"3"	"7"	42	30	1.7409	"TARGET"	0.399266666666667	1.34163333333333	0.127633839925169	2	"day3"
"3"	"7"	44	11	1.8556	"TARGET"	0.399266666666667	1.45633333333333	0.163260789989905	2	"day3"
"3"	"7"	47	46	1.9825	"TARGET"	0.399266666666667	1.58323333333333	0.199544924913811	3	"day3"
"3"	"7"	52	30	1.6948	"TARGET"	0.399266666666667	1.29553333333333	0.112448591614774	3	"day3"
"3"	"7"	60	11	2.1514	"TARGET"	0.399266666666667	1.75213333333333	0.243567151904898	3	"day3"
"4"	"1"	2	52	2.3179	"RANDREG"	0.46485	1.85305	0.267887137846223	1	"day1"
"4"	"1"	8	55	2.8404	"RANDREG"	0.46485	2.37555	0.375764175776302	1	"day1"
"4"	"1"	12	19	2.7584	"RANDREG"	0.46485	2.29355	0.360508212306414	1	"day1"
"4"	"1"	14	82	2.2233	"RANDREG"	0.46485	1.75845	0.245130024041752	1	"day1"
"4"	"1"	15	104	2.0133	"RANDREG"	0.46485	1.54845	0.189897186396274	1	"day1"
"4"	"1"	16	68	1.8893	"RANDREG"	0.46485	1.42445	0.153647209556403	1	"day1"
"4"	"1"	21	62	1.9807	"RANDREG"	0.46485	1.51585	0.180656228080118	2	"day1"
"4"	"1"	26	36	2.3279	"RANDREG"	0.46485	1.86305	0.270224510523031	2	"day1"
"4"	"1"	30	51	1.4907	"RANDREG"	0.46485	1.02585	0.0110838627887111	2	"day1"
"4"	"1"	38	103	2.493	"RANDREG"	0.46485	2.02815	0.307100071846321	2	"day1"
"4"	"1"	42	71	2.9934	"RANDREG"	0.46485	2.52855	0.402871545870243	2	"day1"
"4"	"1"	43	17	2.8201	"RANDREG"	0.46485	2.35525	0.372037012466169	3	"day1"
"4"	"1"	44	43	2.7888	"RANDREG"	0.46485	2.32395	0.366226779932712	3	"day1"
"4"	"1"	45	105	1.5617	"RANDREG"	0.46485	1.09685	0.0401472395833836	3	"day1"
"4"	"1"	50	12	2.7108	"RANDREG"	0.46485	2.24595	0.351400083641466	3	"day1"
"4"	"1"	53	96	1.7766	"RANDREG"	0.46485	1.31175	0.117851072870377	3	"day1"
"4"	"1"	55	73	1.8386	"RANDREG"	0.46485	1.37375	0.137907705431547	3	"day1"
"4"	"1"	1	54	2.4596	"TARGET"	0.46485	1.99475	0.299888473745122	1	"day1"
"4"	"1"	11	7	2.5832	"TARGET"	0.46485	2.11835	0.325997717108	1	"day1"
"4"	"1"	25	51	3.0006	"TARGET"	0.46485	2.53575	0.404106434157469	1	"day1"
"4"	"1"	27	54	2.3856	"TARGET"	0.46485	1.92075	0.28347084186013	2	"day1"
"4"	"1"	48	7	2.09	"TARGET"	0.46485	1.62515	0.210893452186165	2	"day1"
"4"	"1"	49	51	2.9202	"TARGET"	0.46485	2.45535	0.390113407756114	2	"day1"
"4"	"1"	51	54	1.8431	"TARGET"	0.46485	1.37825	0.139328001151307	3	"day1"
"4"	"1"	58	7	2.8494	"TARGET"	0.46485	2.38455	0.377406433289673	3	"day1"
"4"	"1"	59	51	1.7227	"TARGET"	0.46485	1.25785	0.0996288541009923	3	"day1"
"4"	"2"	1	35	1.9515	"RANDREG"	0.7252	1.2263	0.088596728262746	1	"day1"
"4"	"2"	2	10	1.9684	"RANDREG"	0.7252	1.2432	0.0945410014568391	1	"day1"
"4"	"2"	9	81	2.5595	"RANDREG"	0.7252	1.8343	0.263470366061185	1	"day1"
"4"	"2"	13	100	2.4803	"RANDREG"	0.7252	1.7551	0.244301866221177	1	"day1"
"4"	"2"	15	84	2.4121	"RANDREG"	0.7252	1.6869	0.227089338229065	1	"day1"
